model_name	method	data	parameters	RI	ARI	MI	NMI	AMI	homogeneity	completeness	v_measure	DBI	CHI	Silhouette	n_clusters	has_outliers
model_7245	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 200, 'min_samples': 20, 'metric': 'l2'}	0.5455479132302138	0.0133854573566226	0.0744669575332246	0.0587139079367806	0.0436662891987035	0.046177687494659	0.0805931705671658	0.0587139079367806	1.3679296796129254	67.16085529861387	0.17196234847769332	9	True
model_7246	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 200, 'min_samples': 50, 'metric': 'hamming'}	0.5621051321154026	0.0908467142109797	0.1578877057426088	0.1287555784831427	0.1141504332440482	0.0979077080163766	0.1879838073613174	0.1287555784831427	1.3987252010703848	63.72356831097674	0.164662075587811	10	True
model_7247	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 200, 'min_samples': 100, 'metric': 'hamming'}	0.5572811303725375	0.069233284802864	0.1307288916296579	0.1063775907777303	0.0913473271613476	0.0810662621942637	0.1546703243479708	0.1063775907777303	1.0098284855257418	130.8107068677291	0.37786579561483286	2	True
model_7248	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 1, 'metric': 'cityblock'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	0.8876393986382777	118.2412322705889	0.41021137792463525	3	True
model_7249	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 1, 'metric': 'euclidean'}	0.5800317450437272	0.0566654839948526	0.1211663727456546	0.0931098815605915	0.0789495393003742	0.0751364508616299	0.1223858715075107	0.0931098815605915	0.8266709167708883	100.83823923739071	0.42180450449749296	4	True
model_7250	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 1, 'metric': 'l1'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	1.4265482639777827	87.52563276261556	0.21863554623319628	5	True
model_7251	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 1, 'metric': 'l2'}	0.5800317450437272	0.0566654839948526	0.1211663727456546	0.0931098815605915	0.0789495393003742	0.0751364508616299	0.1223858715075107	0.0931098815605915	1.4770101718297914	78.93646873987208	0.18072303596955108	6	True
model_7252	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 1, 'metric': 'manhattan'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	1.4275678670730247	72.92091052841883	0.18714170099810695	7	True
model_7253	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 1, 'metric': 'hamming'}	0.309887647443279	0.004581119158945	0.0814156060646785	0.0818007173588582	0.0634315838925516	0.0504866122986909	0.2154043314039448	0.0818007173588582	1.5034790888346905	69.3053441427818	0.17017826394841865	8	True
model_7254	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 2, 'metric': 'cityblock'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	1.3679296796129254	67.16085529861387	0.17196234847769332	9	True
model_7255	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 2, 'metric': 'euclidean'}	0.5800317450437272	0.0566654839948526	0.1211663727456546	0.0931098815605915	0.0789495393003742	0.0751364508616299	0.1223858715075107	0.0931098815605915	1.3987252010703848	63.72356831097674	0.164662075587811	10	True
model_7256	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 2, 'metric': 'l1'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	1.0098284855257418	130.8107068677291	0.37786579561483286	2	True
model_7257	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 2, 'metric': 'l2'}	0.5800317450437272	0.0566654839948526	0.1211663727456546	0.0931098815605915	0.0789495393003742	0.0751364508616299	0.1223858715075107	0.0931098815605915	0.8876393986382777	118.2412322705889	0.41021137792463525	3	True
model_7258	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 2, 'metric': 'manhattan'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	0.8266709167708883	100.83823923739071	0.42180450449749296	4	True
model_7259	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 2, 'metric': 'hamming'}	0.309887647443279	0.004581119158945	0.0814156060646785	0.0818007173588582	0.0634315838925516	0.0504866122986909	0.2154043314039448	0.0818007173588582	1.4265482639777827	87.52563276261556	0.21863554623319628	5	True
model_7260	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 5, 'metric': 'cityblock'}	0.4671812268525723	0.0032757074630985	0.0704919399689093	0.0596672534751742	0.0436798100116063	0.0437127402891976	0.0939620223305745	0.0596672534751742	1.4770101718297914	78.93646873987208	0.18072303596955108	6	True
model_7261	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 5, 'metric': 'euclidean'}	0.5792225576546015	0.0318976607952421	0.0878947486025392	0.0672617853931487	0.0527050130054258	0.0545043918516315	0.0878161989150803	0.0672617853931487	1.4275678670730247	72.92091052841883	0.18714170099810695	7	True
model_7262	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 5, 'metric': 'l1'}	0.4671812268525723	0.0032757074630985	0.0704919399689093	0.0596672534751742	0.0436798100116063	0.0437127402891976	0.0939620223305745	0.0596672534751742	1.5034790888346905	69.3053441427818	0.17017826394841865	8	True
model_7263	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 5, 'metric': 'l2'}	0.5792225576546015	0.0318976607952421	0.0878947486025392	0.0672617853931487	0.0527050130054258	0.0545043918516315	0.0878161989150803	0.0672617853931487	1.3679296796129254	67.16085529861387	0.17196234847769332	9	True
model_7264	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 5, 'metric': 'manhattan'}	0.4671812268525723	0.0032757074630985	0.0704919399689093	0.0596672534751742	0.0436798100116063	0.0437127402891976	0.0939620223305745	0.0596672534751742	1.3987252010703848	63.72356831097674	0.164662075587811	10	True
model_7265	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 10, 'metric': 'euclidean'}	0.5589306277426784	0.0158401441664556	0.070805773165495	0.0552014255853703	0.0402206999845369	0.0439073513188065	0.0743178424723536	0.0552014255853703	1.0098284855257418	130.8107068677291	0.37786579561483286	2	True
model_7266	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 10, 'metric': 'l2'}	0.5589306277426784	0.0158401441664556	0.070805773165495	0.0552014255853703	0.0402206999845369	0.0439073513188065	0.0743178424723536	0.0552014255853703	0.8876393986382777	118.2412322705889	0.41021137792463525	3	True
model_7267	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 15, 'metric': 'euclidean'}	0.551056611994647	0.0118316343192442	0.0656011195561477	0.0514282719591606	0.0363277515925862	0.0406798947951107	0.0698961114695356	0.0514282719591606	0.8266709167708883	100.83823923739071	0.42180450449749296	4	True
model_7268	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 15, 'metric': 'l2'}	0.551056611994647	0.0118316343192442	0.0656011195561477	0.0514282719591606	0.0363277515925862	0.0406798947951107	0.0698961114695356	0.0514282719591606	1.4265482639777827	87.52563276261556	0.21863554623319628	5	True
model_7269	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 20, 'metric': 'euclidean'}	0.5455479132302138	0.0133854573566226	0.0744669575332246	0.0587139079367806	0.0436662891987035	0.046177687494659	0.0805931705671658	0.0587139079367806	1.4770101718297914	78.93646873987208	0.18072303596955108	6	True
model_7270	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 20, 'metric': 'l2'}	0.5455479132302138	0.0133854573566226	0.0744669575332246	0.0587139079367806	0.0436662891987035	0.046177687494659	0.0805931705671658	0.0587139079367806	1.4275678670730247	72.92091052841883	0.18714170099810695	7	True
model_7271	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 50, 'metric': 'hamming'}	0.5621051321154026	0.0908467142109797	0.1578877057426088	0.1287555784831427	0.1141504332440482	0.0979077080163766	0.1879838073613174	0.1287555784831427	1.5034790888346905	69.3053441427818	0.17017826394841865	8	True
model_7272	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 10, 'min_samples': 100, 'metric': 'hamming'}	0.5572811303725375	0.069233284802864	0.1307288916296579	0.1063775907777303	0.0913473271613476	0.0810662621942637	0.1546703243479708	0.1063775907777303	1.3679296796129254	67.16085529861387	0.17196234847769332	9	True
model_7273	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 1, 'metric': 'cityblock'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	1.3987252010703848	63.72356831097674	0.164662075587811	10	True
model_7274	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 1, 'metric': 'euclidean'}	0.5800317450437272	0.0566654839948526	0.1211663727456546	0.0931098815605915	0.0789495393003742	0.0751364508616299	0.1223858715075107	0.0931098815605915	1.0098284855257418	130.8107068677291	0.37786579561483286	2	True
model_7275	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 1, 'metric': 'l1'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	0.8876393986382777	118.2412322705889	0.41021137792463525	3	True
model_7276	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 1, 'metric': 'l2'}	0.5800317450437272	0.0566654839948526	0.1211663727456546	0.0931098815605915	0.0789495393003742	0.0751364508616299	0.1223858715075107	0.0931098815605915	0.8266709167708883	100.83823923739071	0.42180450449749296	4	True
model_7277	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 1, 'metric': 'manhattan'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	1.4265482639777827	87.52563276261556	0.21863554623319628	5	True
model_7278	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 1, 'metric': 'hamming'}	0.309887647443279	0.004581119158945	0.0814156060646785	0.0818007173588582	0.0634315838925516	0.0504866122986909	0.2154043314039448	0.0818007173588582	1.4770101718297914	78.93646873987208	0.18072303596955108	6	True
model_7279	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 2, 'metric': 'cityblock'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	1.4275678670730247	72.92091052841883	0.18714170099810695	7	True
model_7280	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 2, 'metric': 'euclidean'}	0.5800317450437272	0.0566654839948526	0.1211663727456546	0.0931098815605915	0.0789495393003742	0.0751364508616299	0.1223858715075107	0.0931098815605915	1.5034790888346905	69.3053441427818	0.17017826394841865	8	True
model_7281	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 2, 'metric': 'l1'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	1.3679296796129254	67.16085529861387	0.17196234847769332	9	True
model_7282	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 2, 'metric': 'l2'}	0.5800317450437272	0.0566654839948526	0.1211663727456546	0.0931098815605915	0.0789495393003742	0.0751364508616299	0.1223858715075107	0.0931098815605915	1.3987252010703848	63.72356831097674	0.164662075587811	10	True
model_7283	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 2, 'metric': 'manhattan'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	0.860933567275646	30.798611731332414	0.3844151964434121	2	True
model_7284	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 2, 'metric': 'hamming'}	0.309887647443279	0.004581119158945	0.0814156060646785	0.0818007173588582	0.0634315838925516	0.0504866122986909	0.2154043314039448	0.0818007173588582	3.3459959041919647	9.732590394191382	-0.0940944786088106	2	True
model_7285	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 5, 'metric': 'cityblock'}	0.4671812268525723	0.0032757074630985	0.0704919399689093	0.0596672534751742	0.0436798100116063	0.0437127402891976	0.0939620223305745	0.0596672534751742	2.280068257381523	13.992909184045187	-0.1090922843671561	2	True
model_7286	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 5, 'metric': 'euclidean'}	0.5792225576546015	0.0318976607952421	0.0878947486025392	0.0672617853931487	0.0527050130054258	0.0545043918516315	0.0878161989150803	0.0672617853931487	2.426488960330788	36.8379832047846	0.1742248865425605	2	True
model_7287	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 5, 'metric': 'l1'}	0.4671812268525723	0.0032757074630985	0.0704919399689093	0.0596672534751742	0.0436798100116063	0.0437127402891976	0.0939620223305745	0.0596672534751742	2.280068257381523	13.992909184045187	-0.1090922843671561	2	True
model_7288	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 5, 'metric': 'l2'}	0.5792225576546015	0.0318976607952421	0.0878947486025392	0.0672617853931487	0.0527050130054258	0.0545043918516315	0.0878161989150803	0.0672617853931487	2.426488960330788	36.8379832047846	0.1742248865425605	2	True
model_7289	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 5, 'metric': 'manhattan'}	0.4671812268525723	0.0032757074630985	0.0704919399689093	0.0596672534751742	0.0436798100116063	0.0437127402891976	0.0939620223305745	0.0596672534751742	2.280068257381523	13.992909184045187	-0.1090922843671561	2	True
model_7290	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 10, 'metric': 'euclidean'}	0.5589306277426784	0.0158401441664556	0.070805773165495	0.0552014255853703	0.0402206999845369	0.0439073513188065	0.0743178424723536	0.0552014255853703	2.28461357949902	26.83435667767925	0.0631917763353305	2	True
model_7291	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 10, 'metric': 'l2'}	0.5589306277426784	0.0158401441664556	0.070805773165495	0.0552014255853703	0.0402206999845369	0.0439073513188065	0.0743178424723536	0.0552014255853703	2.28461357949902	26.83435667767925	0.0631917763353305	2	True
model_7292	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 15, 'metric': 'euclidean'}	0.551056611994647	0.0118316343192442	0.0656011195561477	0.0514282719591606	0.0363277515925862	0.0406798947951107	0.0698961114695356	0.0514282719591606	2.3139255989394134	24.868203608008955	0.0401063218570512	2	True
model_7293	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 15, 'metric': 'l2'}	0.551056611994647	0.0118316343192442	0.0656011195561477	0.0514282719591606	0.0363277515925862	0.0406798947951107	0.0698961114695356	0.0514282719591606	2.3139255989394134	24.868203608008955	0.0401063218570512	2	True
model_7294	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 20, 'metric': 'euclidean'}	0.5455479132302138	0.0133854573566226	0.0744669575332246	0.0587139079367806	0.0436662891987035	0.046177687494659	0.0805931705671658	0.0587139079367806	2.2438320115093533	24.381681621229955	0.0274512294396128	2	True
model_7295	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 20, 'metric': 'l2'}	0.5455479132302138	0.0133854573566226	0.0744669575332246	0.0587139079367806	0.0436662891987035	0.046177687494659	0.0805931705671658	0.0587139079367806	2.2438320115093533	24.381681621229955	0.0274512294396128	2	True
model_7296	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 50, 'metric': 'hamming'}	0.5621051321154026	0.0908467142109797	0.1578877057426088	0.1287555784831427	0.1141504332440482	0.0979077080163766	0.1879838073613174	0.1287555784831427	5.804661656434491	7.236151569584931	-0.0794164626648398	2	True
model_7297	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 50, 'min_samples': 100, 'metric': 'hamming'}	0.5572811303725375	0.069233284802864	0.1307288916296579	0.1063775907777303	0.0913473271613476	0.0810662621942637	0.1546703243479708	0.1063775907777303	6.170857748472716	4.353120360687702	-0.0505711131590646	2	True
model_7298	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 1, 'metric': 'cityblock'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	2.176611945227878	30.759601833093456	0.0791104378844097	3	True
model_7299	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 1, 'metric': 'euclidean'}	0.5800317450437272	0.0566654839948526	0.1211663727456546	0.0931098815605915	0.0789495393003742	0.0751364508616299	0.1223858715075107	0.0931098815605915	2.5451267300737115	51.63674424891808	0.2696534174800798	2	True
model_7300	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 1, 'metric': 'l1'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	2.176611945227878	30.759601833093456	0.0791104378844097	3	True
model_7301	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 1, 'metric': 'l2'}	0.5800317450437272	0.0566654839948526	0.1211663727456546	0.0931098815605915	0.0789495393003742	0.0751364508616299	0.1223858715075107	0.0931098815605915	2.5451267300737115	51.63674424891808	0.2696534174800798	2	True
model_7302	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 1, 'metric': 'manhattan'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	2.176611945227878	30.759601833093456	0.0791104378844097	3	True
model_7303	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 1, 'metric': 'hamming'}	0.309887647443279	0.004581119158945	0.0814156060646785	0.0818007173588582	0.0634315838925516	0.0504866122986909	0.2154043314039448	0.0818007173588582	3.3459959041919647	9.732590394191382	-0.0940944786088106	2	True
model_7304	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 2, 'metric': 'cityblock'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	2.176611945227878	30.759601833093456	0.0791104378844097	3	True
model_7305	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 2, 'metric': 'euclidean'}	0.5800317450437272	0.0566654839948526	0.1211663727456546	0.0931098815605915	0.0789495393003742	0.0751364508616299	0.1223858715075107	0.0931098815605915	2.5451267300737115	51.63674424891808	0.2696534174800798	2	True
model_7306	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 2, 'metric': 'l1'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	2.176611945227878	30.759601833093456	0.0791104378844097	3	True
model_7307	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 2, 'metric': 'l2'}	0.5800317450437272	0.0566654839948526	0.1211663727456546	0.0931098815605915	0.0789495393003742	0.0751364508616299	0.1223858715075107	0.0931098815605915	2.5451267300737115	51.63674424891808	0.2696534174800798	2	True
model_7308	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 2, 'metric': 'manhattan'}	0.5960287572749059	0.0330295125309741	0.1326478493625159	0.0968874252905416	0.0768830034553241	0.0822562266219609	0.1178497703100578	0.0968874252905416	2.176611945227878	30.759601833093456	0.0791104378844097	3	True
model_7309	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 2, 'metric': 'hamming'}	0.309887647443279	0.004581119158945	0.0814156060646785	0.0818007173588582	0.0634315838925516	0.0504866122986909	0.2154043314039448	0.0818007173588582	3.3459959041919647	9.732590394191382	-0.0940944786088106	2	True
model_7310	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 5, 'metric': 'cityblock'}	0.4671812268525723	0.0032757074630985	0.0704919399689093	0.0596672534751742	0.0436798100116063	0.0437127402891976	0.0939620223305745	0.0596672534751742	2.280068257381523	13.992909184045187	-0.1090922843671561	2	True
model_7311	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 5, 'metric': 'euclidean'}	0.5792225576546015	0.0318976607952421	0.0878947486025392	0.0672617853931487	0.0527050130054258	0.0545043918516315	0.0878161989150803	0.0672617853931487	2.426488960330788	36.8379832047846	0.1742248865425605	2	True
model_7312	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 5, 'metric': 'l1'}	0.4671812268525723	0.0032757074630985	0.0704919399689093	0.0596672534751742	0.0436798100116063	0.0437127402891976	0.0939620223305745	0.0596672534751742	2.280068257381523	13.992909184045187	-0.1090922843671561	2	True
model_7313	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 5, 'metric': 'l2'}	0.5792225576546015	0.0318976607952421	0.0878947486025392	0.0672617853931487	0.0527050130054258	0.0545043918516315	0.0878161989150803	0.0672617853931487	2.426488960330788	36.8379832047846	0.1742248865425605	2	True
model_7314	HDBSCAN	preprocessed/X7_num.csv_preprocessed/X3_cat.csv	{'min_cluster_size': 10, 'cluster_selection_epsilon': 500, 'min_samples': 5, 'metric': 'manhattan'}	0.4671812268525723	0.0032757074630985	0.0704919399689093	0.0596672534751742	0.0436798100116063	0.0437127402891976	0.0939620223305745	0.0596672534751742	2.280068257381523	13.992909184045187	-0.1090922843671561	2	True
